"{0.8853698903636245, 0.772308664608667}","{0.8909859988657232, 0.577385318653331}"
"{1.5379583872355105, 1.96968022698955}","{1.537987478477515, 1.68100227420403}"
"{0.8837614006539005, 0.604018872807147}","{0.9410959844883972, 0.941579998252463}"
"{0.8804084007694842, 1.57021492679779}","{0.8870216628433351, 0.516939407341884}"
"{9.214535841859664, 7.74375569815932}","{21.244549771556063, 28.0531221409378}"
"{0.8844034014329305, 1.49121382290456}","{0.8987504925822165, 0.962017514358846}"
"{0.8948093237853337, 0.822271234630729}","{0.8948159595062241, 0.818071142183435}"
"{1.1193340301217136, 1.80923192267967}","{1.859579647930231, 4.67254667417206}"
"{1.0746767283873535, 1.87373861498167}","{1.1038698956678805, 1.57952818929526}"
"{1.4076342135992546, 1.69897814947657}","{1.8948867147109312, 2.21738181343306}"
"{0.9807857507302138, 0.646460284911271}","{0.9808202849384048, 0.530714347830975}"
"{18.048363371549808, 40.2696140804172}","{21.110459954663, 29.6643024143942}"
"{1.9293878659822958, 2.28068654677872}","{1.9547837327141853, 1.83849167197243}"
"{2.727782130840527, 1.89977654392842}","{4.424313592184182, 4.34765473174916}"
"{4.113815286219781, 8.20474951350898}","{4.266446734694462, 7.77227214441763}"
"{0.8793260893509665, 0.718106111258353}","{0.8794878187039734, 0.441879675467581}"
"{0.9193457296327072, 0.66144636342718}","{0.9562946325329805, 0.715074183892323}"
"{22.132132967077414, 19.0629530787106}","{22.13911544527851, 19.9897731031958}"
"{0.9675678958099316, 1.34063386184833}","{1.0532896589903706, 0.733515285024573}"
"{9.119368039306611, 10.0787838640724}","{9.122893086441417, 9.21501797614695}"
"{1.629191274186586, 1.38712715914789}","{6.024384549395426, 9.90916909585607}"
"{3.536310048992726, 2.30888549407113}","{3.6616901447457395, 1.67272244624119}"
"{1.162655097972075, 0.711630603134323}","{1.1626705654346388, 0.571224480730742}"
"{2.237101765650149, 1.41259561780689}","{6.3853636497078, 13.313022471647}"
"{0.8796267872524959, 1.06214498333689}","{0.8825994822450086, 0.61327829377365}"
"{0.8806933260775595, 1.64647496253189}","{0.8889765215281583, 1.66797870863781}"
"{0.9186830860913339, 0.971260973504539}","{1.0727620467338177, 1.28652480463583}"
"{0.8809943002547194, 1.28464083749748}","{0.8825946391698682, 1.01822004528441}"
"{0.9192314657117429, 1.34462664077945}","{0.9558983699119925, 1.04103397976996}"
"{0.8869313908176515, 1.22108059436334}","{0.8939537013974281, 0.690365631100925}"
"{0.9771763239268952, 1.08431655267903}","{1.5509416784934333, 1.84349787145632}"
"{0.9519184270553507, 1.78391301662587}","{1.4157711308321816, 2.14824933954705}"
"{0.8814593977278382, 0.96650748979538}","{0.8834692182209118, 0.724880782389385}"
"{0.9182165392483462, 1.02987920595016}","{1.0549677338299372, 0.754262896931307}"
"{0.8794762068656138, 0.668939408070579}","{0.8819859566320885, 0.529424945629932}"
"{4.062868931909342, 4.36471728672047}","{7.034893735741407, 6.28105900986125}"
"{0.8816636854293691, 0.499388071184484}","{0.8910938129574362, 0.782557984689513}"
"{1.8115149250573894, 0.967145864070982}","{1.946128257606947, 0.79467438083765}"
"{0.8913299088869201, 0.338597823690613}","{0.891674682422537, 0.587463608200739}"
"{0.8805707023849003, 0.31728258188982}","{0.8971763006492016, 0.331784369657932}"
"{1.116098014259239, 0.735520644779321}","{1.1610868274153414, 0.606968268233067}"
"{0.9887792864963727, 1.83437708283766}","{1.0922930707812253, 1.51134718189896}"
"{0.9603994529480504, 1.43607489505979}","{0.9604087520885638, 1.38830010570939}"
"{0.9494945683827022, 1.56251399933861}","{0.9596891878053226, 1.23346290886248}"
"{0.9214147713997343, 0.577679121189299}","{1.0515582021974978, 0.801301500636552}"
"{0.9773682996360432, 0.830266527205268}","{1.7183876613293017, 0.807851860447437}"
"{22.12825533958506, 42.4824122353832}","{22.137335106547077, 42.9336816650763}"
"{1.9551657268241498, 3.19565573044529}","{1.9555211900278044, 1.77989961342381}"
"{4.1137934190838985, 4.58022336900663}","{4.597044652022307, 4.14706581149775}"
"{0.8921626571390288, 0.47683379091721}","{1.0512974189068447, 0.534779269495223}"
"{0.8806933260775595, 0.584797817717867}","{0.8889765215281583, 0.622748880878613}"
"{1.399923926819928, 2.04976480730166}","{2.857897712371478, 8.28105948024193}"
"{0.9563663062135757, 0.60204432982384}","{0.9602780674500387, 0.453923648183803}"
"{1.1059444106106082, 1.93706864201785}","{1.106034524955901, 1.58033917399484}"
"{6.1490693175382765, 9.72306513228479}","{20.344543450675044, 36.1733919081933}"
"{0.9449690450683158, 2.81626577328435}","{0.9568892827142018, 1.69057558438356}"
"{1.1884362927624657, 1.5788121525635}","{3.523993794145395, 3.9208084418103}"
"{0.9903857581611278, 0.830211601764827}","{1.1507411638879295, 0.620656487500248}"
"{0.8882799660282102, 0.929812426072558}","{0.9457515015019407, 0.800052416373718}"
"{7.55259527735563, 8.78223385172828}","{8.76148447829465, 13.0766578560432}"
"{0.8795635688210103, 1.50003779854444}","{0.8804297708152862, 1.83517397921911}"
"{0.8948119465448858, 1.15043434572365}","{0.8948172307999562, 1.38862809491613}"
"{0.931249861226978, 1.15882996761193}","{1.5752493763900381, 2.7626897253888}"
"{0.8884698822413992, 1.3553426418789}","{0.8915527295338012, 1.08239357821401}"
"{1.1625206153276755, 1.38167526995207}","{1.162641645089038, 1.22518276080994}"
"{0.9909479003316893, 0.896319840811808}","{1.0934352265337002, 0.934918833298387}"
"{0.8814593977278382, 1.14488918271971}","{0.8834692182209118, 0.715642507002801}"
"{19.279345091972345, 11.4089175119254}","{21.95089565834344, 11.0468991942451}"
"{1.1987370372308945, 1.03956754756552}","{3.068626982443362, 4.47333007217511}"
"{0.8893210971151058, 1.34616840967846}","{0.8911400617438405, 1.11466847614813}"
"{1.2207179004512907, 0.950164812523042}","{3.2218685933400417, 1.90275363746945}"
"{19.110262733297894, 21.4149869554109}","{22.039889653738715, 15.2455123733573}"
"{0.9783548429199884, 0.477753559198573}","{0.9807508735060684, 0.385000954331161}"
"{22.132087579849955, 28.3937159269729}","{22.139109321242724, 24.9838622748301}"
"{0.9386391841075238, 1.34536689822968}","{1.698080958540872, 2.67559298661409}"
"{4.269663498046536, 2.23286556169426}","{4.271112221632955, 1.68166582872465}"
"{1.0756970384421605, 0.748086638536924}","{1.1040593611284282, 0.474708617050349}"
"{0.9603660515724984, 1.21760656704476}","{0.9604007337150979, 1.19394126205272}"
"{0.9659425823821812, 1.08039853041432}","{1.308795227833706, 2.1328836797877}"
"{2.816893777393541, 0.734001994663911}","{17.454826118490143, 5.76623243065868}"
"{1.5379104191354922, 3.68363243141964}","{1.5379859213646359, 2.31861998802668}"
"{0.949605236688153, 0.590540193006567}","{0.9601121456345619, 0.911253594166011}"
"{1.1168616232116417, 1.30155920725941}","{1.1580613943099003, 0.575602118972194}"
"{4.93920615425179, 13.8935102956164}","{8.665354163282508, 25.5723108281925}"
"{1.1086653703208773, 1.28280508120935}","{1.1502191464746934, 1.13789177570161}"
"{0.9779148465674709, 1.60276337176712}","{0.9807370078418042, 1.22690938826742}"
"{0.8821798089689938, 2.42344805887295}","{0.9090376915995115, 2.20865114973656}"
"{1.0425543415796672, 1.16315020317243}","{1.4823738466167484, 1.2355816221807}"
"{4.2712732523475605, 5.27031923256627}","{4.27145839753488, 3.88029382557392}"
"{0.9069169696245257, 1.15337779328505}","{0.908319412276659, 1.25108518089201}"
"{2.2032183330849273, 7.53952660822875}","{4.445907288890619, 11.4337270541387}"
"{0.9081839777189457, 2.51349097669175}","{1.009699215457929, 1.95039535959574}"
"{0.9495242819299121, 0.770578422239903}","{1.1387444297540397, 0.846737949727433}"
"{1.5073754831991044, 1.34739246158531}","{1.5370140896331437, 1.08184750731283}"
"{1.1625716975995757, 1.05781084418085}","{1.16266529468072, 1.13161366737688}"
"{0.9317437693529513, 0.438097548736182}","{1.5548793588136545, 0.98040727706662}"
"{1.9550750845514107, 2.51915020514466}","{1.9555027855004665, 1.49934778749578}"
"{1.4112311164476006, 1.72836992899834}","{1.50610429862732, 1.53596557552744}"
"{0.9006353132302038, 0.856249975636907}","{1.0256349513336493, 1.33913825646703}"
"{1.1401337980687285, 1.05279301591473}","{2.5507860664676216, 2.7779483913548}"
"{0.8831313348082083, 0.887931689706158}","{0.8935057425047653, 0.689963147922525}"
"{7.791041996881999, 7.32431381067966}","{8.989632425282103, 6.90018253647032}"
"{3.9106741432218777, 2.71371937197464}","{4.451321616585115, 2.65346779444043}"
"{1.0628780028272427, 1.21387140536193}","{1.096186062734112, 0.872684129787165}"
"{0.885773749197577, 1.0665148373965}","{0.9057981574342293, 0.868259073143077}"
"{2.3409834557792006, 2.59306079237432}","{3.761101583056892, 3.44779540143597}"
"{0.8794104707964675, 0.862514416458611}","{0.8799275416491446, 0.450137682068729}"
"{0.8802339731258264, 0.675677540680903}","{0.885392674350638, 0.518391096204564}"
"{1.301237581750615, 0.719036261923511}","{1.9102356994913892, 1.21219366453007}"
"{0.8945106514718355, 1.61848627792808}","{0.8948087344463405, 1.23972800197923}"
"{0.8814237241329332, 0.49189341437323}","{0.8834502290470829, 0.669260234275714}"
"{1.399923926819928, 0.732936745153034}","{2.857897712371478, 2.60427843294811}"
"{0.8862041281152454, 1.24974580939297}","{0.9135970658787105, 1.23465412163092}"
"{0.9044533176668188, 1.31799408177972}","{0.9081082874454641, 0.897699045361253}"
"{3.2929113464137045, 2.21438091954486}","{3.641436121781012, 1.45849453167846}"
"{3.802250912875727, 5.45457693461343}","{4.238956256947107, 5.97100479559174}"
"{1.0962634188527227, 0.602677110423893}","{1.7664697052492937, 1.92778368728045}"
"{0.8820430638038006, 0.652799412514153}","{0.9210148783792009, 0.585603553178875}"
"{0.883717057047106, 1.11412620885186}","{0.8837189530007535, 0.648704905866936}"
"{1.1193904181698802, 0.892485267016022}","{1.8610301041071247, 0.758414608739468}"
"{0.8900162408935153, 0.95056279650955}","{0.8915750560920815, 1.02423246810686}"
"{0.8936034054646074, 1.44372864910132}","{0.9067492053392968, 0.948082813955328}"
"{1.9551534013409217, 2.67813026221313}","{1.9555194342930933, 2.11899530647823}"
"{0.966354185631244, 1.31629565139471}","{0.98034656128401, 1.11931439932931}"
"{0.8796958073481969, 0.725666812504702}","{0.8821306237450535, 0.679027721433401}"
"{3.280373468730336, 4.29542917530623}","{3.639107913058203, 2.84437901185568}"
"{1.2983120962038073, 0.940695700575295}","{1.7051649601735785, 1.18791992702033}"
"{0.8828875568497914, 0.929114039686258}","{0.9293017116090412, 0.768238796095901}"
"{0.88371916374266, 1.00406880405595}","{0.8837194060433282, 0.803634531962705}"
"{0.9495521760210864, 0.528994407826921}","{0.9596993679459114, 0.581579561649221}"
"{0.8905775920230438, 0.843199413854399}","{0.9347547595889015, 0.838150542556854}"
"{3.625017397654717, 3.60381542005496}","{4.122415185943133, 5.32078435648336}"
"{1.9632576466683596, 4.81344758474177}","{3.011940992904151, 5.50074036145078}"
"{0.8866739622417833, 0.954243596343903}","{0.942532215957808, 0.614706444176135}"
"{1.1495006907105874, 1.68158892573638}","{1.1622518793834888, 1.11512809152559}"
"{0.880562962048124, 0.767423712065543}","{0.8969766740383285, 0.722570765920256}"
"{0.887088501234898, 0.629291744548602}","{0.9293153119339281, 0.742601560759767}"
"{1.1060302435215017, 0.988815805442816}","{1.1060426202292701, 0.695064277423831}"
"{0.88299012615433, 1.40749559119165}","{0.928819600320209, 1.5355216115536}"
"{0.880347681122115, 1.45229192456969}","{0.8845801908299776, 1.09981703634051}"
"{0.8816603756640884, 1.27842923263236}","{0.8909682730182148, 1.80290398882839}"
"{0.8794964434790208, 0.860000412452837}","{0.8820667549187858, 1.53771739955951}"
"{0.9112775538714287, 0.784539527734441}","{0.9574585632403179, 1.11111563739069}"
"{1.068776336018067, 1.70647633804611}","{1.1047753494946062, 1.28679070964661}"
"{1.0628289053006796, 1.02807603113142}","{1.0960792811790532, 0.917889915874216}"
"{0.9187476723466442, 0.993659584032492}","{1.0752115601454642, 1.48102275181799}"
"{1.016123821457638, 4.44537017047623}","{1.145487430360623, 4.34390150766936}"
"{1.412458685974497, 1.51944805339063}","{1.5090454473239283, 1.38436845725014}"
"{0.9909479003316893, 0.768167226067905}","{1.0934352265337002, 0.628238430883602}"
"{4.269663498046536, 5.01307403268904}","{4.271112221632955, 3.61047936154014}"
"{0.9367890228428742, 0.515884807092964}","{1.6494287098521025, 1.57306058732784}"
"{0.8841105755912098, 1.06632730237472}","{0.888803682104821, 1.49936494883041}"
"{4.632846386036645, 5.43178349038777}","{4.633012166356493, 4.13617701398484}"
"{0.9108716384486372, 0.763644508398478}","{0.9415644587778803, 0.554931527266777}"
"{1.1059226336027583, 1.15928542490982}","{1.1060194788339324, 0.946186718748981}"
"{0.8835922923047042, 2.92238324142093}","{0.8837156754119027, 1.14835736199412}"
"{0.9807871303826501, 1.16061322387613}","{0.9808204798365673, 0.82748283928712}"
"{0.9480173574096802, 1.14349205038499}","{1.158015757581995, 1.48843203441599}"
"{1.100532248470564, 1.62316393228775}","{1.1058830243075868, 1.16526130604425}"
"{0.8805229747638377, 0.536504456231659}","{0.8959251595910899, 0.419377496780468}"
"{1.1625478305661683, 1.72200642425482}","{1.1626604485812617, 1.03877955591473}"
"{0.8893210971151058, 1.02006014128741}","{0.8911400617438405, 0.656066202281902}"
"{0.9110873223594521, 1.182141731402}","{0.956993776538482, 0.753866107889241}"
"{0.9608888346730767, 0.880155132106076}","{0.9608941054679769, 0.798111897236484}"
"{0.88299012615433, 0.77631098182207}","{0.928819600320209, 0.685076309153306}"
"{2.1891685501271616, 1.59719140039033}","{3.4120089585087663, 2.37090095781036}"
"{0.8806960975455612, 0.741892425812477}","{0.8913938647717127, 1.05934539215205}"
"{0.907014611824033, 0.699448636547006}","{0.9083233524638035, 0.459498318249251}"
"{0.8948093374154399, 0.972098573863697}","{0.8948159807306618, 0.742960390501447}"
"{0.8900250494285419, 1.09398954605102}","{0.891576612693384, 0.962956310861004}"
"{0.8918565924048584, 1.0517661401863}","{0.8941348688997686, 1.19869949418301}"
"{1.1625684521743334, 1.5151215963814}","{1.1626648323778923, 1.16889854134898}"
"{0.8844682952289388, 0.721901609684549}","{0.900467123291545, 0.761732663365253}"
"{0.9108397164243468, 1.16840513399787}","{0.9413718103663272, 1.16076973957107}"
"{1.230833741008656, 0.350269232880447}","{3.289606899165517, 1.01438340328585}"
"{1.0892195868449273, 0.6649869304952}","{1.1596464353284839, 0.640240779172668}"
"{21.15148830265699, 39.7528131801708}","{22.108094515337704, 39.237923389365}"
"{0.8811168655448026, 0.818677005523971}","{0.8862605773782974, 0.890577388850277}"
"{0.8942003800433975, 1.0519188177253}","{0.9499141859463317, 1.12586804269681}"
"{0.8805706348831025, 0.695134693585703}","{0.8970825132399399, 0.690525500288312}"
"{4.271090949796498, 4.60473266888894}","{4.271452465913127, 3.2365522494114}"
"{4.098164377873928, 3.46402634666391}","{4.615422847501601, 3.04861883902132}"
"{0.914466245820368, 0.734851153672529}","{1.0380458115025881, 1.1254844600517}"
"{0.8793267174976719, 0.967661054189051}","{0.879511760146989, 0.803922428620571}"
"{0.8829680689675495, 0.568035371426344}","{0.9285250778895391, 0.549282589089448}"
"{0.9757625357340547, 0.637719855054628}","{0.9806585633441224, 0.609188906156345}"
"{2.3409834557792006, 4.47702257297102}","{3.761101583056892, 7.44603154931229}"
"{0.8937850891059351, 0.704658144404748}","{0.9385874816043374, 0.574243500899848}"
"{0.8974030834609759, 1.50114102146099}","{0.9532884401284156, 1.25613541270554}"
"{1.4058259341072374, 2.20029383293}","{3.014468820778669, 16.8960863079129}"
"{3.268771479885435, 5.49014561663424}","{3.652750696135911, 4.51581840053914}"
"{0.9608846081612413, 0.586219358367394}","{0.9608939629176227, 0.396539217627517}"
"{1.0446361176816727, 1.14717166700853}","{3.0086455290120915, 2.69514325362503}"
"{1.1460537761275242, 0.563955313548569}","{1.8646744758241136, 2.0063019816399}"
"{4.270236104050818, 2.73312223036997}","{4.271389772971487, 2.26765532398202}"
"{0.8810084655491706, 1.15079772163693}","{0.8826866533918323, 0.990043040133103}"
"{1.750440156780218, 4.07577953405234}","{1.9082531805943936, 3.92760611539168}"
"{0.9668443331756071, 1.75462085425966}","{1.0485895764704483, 1.57929288429656}"
"{0.9491871395583301, 0.747871189240978}","{0.9596315828631251, 1.14240606564444}"
"{0.8794412075300555, 0.449215195913094}","{0.8800072502957741, 0.380945784648488}"
"{1.1247469787223747, 1.55574355197399}","{1.160192039927653, 1.19574928621738}"
"{1.0337235506958562, 2.07925715904771}","{1.4777384369809827, 1.82115404894766}"
"{0.8948121576525312, 1.55182523271478}","{0.8948172606223166, 1.43603820400206}"
"{0.8796958073481969, 0.978250596514459}","{0.8821306237450535, 0.946100849455355}"
"{0.8926683912534777, 0.587662159282077}","{0.8946686726057996, 0.832473954494078}"
"{0.9044739711280798, 1.19869833415496}","{0.9081119372242984, 0.867556394087726}"
"{0.8824875064541997, 0.831137833797584}","{0.9029696733756187, 0.571597932885893}"
"{1.105922802392474, 1.08717531700958}","{1.106019742129807, 1.25732392514844}"
"{7.554699121779487, 10.3024749727139}","{8.766052268170553, 19.9189869050515}"
"{1.0499204511165032, 0.949594407996157}","{3.1577858574450355, 2.9368540128602}"
"{1.1357414415365739, 0.400368528123386}","{1.3847487764625723, 0.192973642951747}"
"{0.8844682952289388, 1.41386926690567}","{0.900467123291545, 1.04644350815118}"
"{8.712906580278931, 15.1072524255259}","{9.110425859884499, 11.1436645850918}"
"{1.1193904181698802, 0.888813214593156}","{1.8610301041071247, 1.98863458577928}"
"{1.2154758772570367, 1.53124405517245}","{5.516770486292202, 20.2660853578036}"
"{0.8793506658250064, 0.569139342362843}","{0.8802593227092618, 0.419069623170575}"
"{4.062868931909342, 5.81809678401907}","{7.034893735741407, 12.6693015867367}"
"{10.178181922269133, 6.80231399986698}","{20.027345888695802, 9.0375423853752}"
"{0.8999062739860425, 0.979891109211304}","{1.0207956229398396, 1.11592556816699}"
"{0.9481239397135889, 0.545034601187741}","{1.1607651760155544, 0.815334218331934}"
"{0.9191075312278837, 0.905981653456662}","{0.95583676562828, 0.680690603146321}"
"{0.8804418308879361, 0.670152747209498}","{0.8872455196325587, 0.42709796647618}"
"{4.632413642490933, 3.47791546177506}","{4.63299677849907, 2.12741528487104}"
"{0.8802736763148195, 0.68212846091589}","{0.8833377129990861, 0.608319564711381}"
"{1.2983120962038073, 1.00714653801982}","{1.7051649601735785, 1.3358452692818}"
"{0.8856546877009478, 0.720616048676536}","{0.940305249285438, 0.473618408022433}"
"{2.1152270248887777, 1.83328993395064}","{3.570481710318681, 3.0753865033566}"
"{1.4498384530272157, 1.10245944809119}","{1.5322262402400464, 0.718669639217089}"
"{0.8948121576525312, 1.64929596762309}","{0.8948172606223166, 1.34902354130507}"
"{0.9608811426635415, 1.41204547538316}","{0.9608938212798042, 1.12798448596911}"
"{1.412458685974497, 1.36468350068823}","{1.5090454473239283, 1.58239685571877}"
"{0.9187378745333461, 0.719675598234701}","{1.0748401813133497, 0.923210528426202}"
"{1.7201020634027697, 0.790122988813596}","{3.985063078713158, 1.61911860251406}"
"{0.8856925270069131, 1.49452369031031}","{0.9036495929280883, 1.09052581662978}"
"{0.8916784634911984, 0.875517312074115}","{0.8916837038166766, 0.714145934609332}"
"{2.2472316089752598, 1.32536927935633}","{3.508767634276378, 1.91107414290267}"
"{0.9608656575362678, 1.33878684936177}","{0.9608926127091328, 1.20423958439318}"
"{4.541794664663364, 3.73699353805228}","{4.630369124418648, 3.64705660160849}"
"{1.7507148006846434, 1.63916075704016}","{1.9088494773698992, 0.884472162684237}"
"{0.9668443331756071, 0.680035296180834}","{1.0485895764704483, 0.873022522199489}"
"{0.9491871395583301, 0.837810652278295}","{0.9596315828631251, 1.22468588182262}"
"{0.879438672999294, 2.52125673986646}","{0.8809079357434603, 1.74891353998572}"
"{0.9028297046316734, 1.00789824736115}","{0.9071020484031054, 0.588278177309863}"
"{0.8962993588518552, 1.13755506110696}","{1.1140447692943736, 1.39652104861083}"
"{1.9549725275681304, 2.42409998878088}","{1.9554326232113277, 2.47228365030223}"
"{8.923381717908816, 4.52563060431651}","{9.117920725518333, 4.17291856273622}"
"{0.8867181834630051, 1.30488162667331}","{0.9429105116295283, 0.826565043607082}"
"{1.1245457500195428, 0.676797661101638}","{1.1601564797737782, 0.226191186547601}"
"{1.203656430688934, 1.78045940394598}","{1.5013649123441213, 0.73826345652971}"
"{1.4066423825415442, 1.80462648114175}","{3.0355300879216545, 8.44133264050368}"
"{0.979231681158946, 1.47884845988673}","{1.1485450403658222, 1.48791716089732}"
"{0.9798591953090683, 1.43493722059739}","{1.0982852180656058, 1.66228819163725}"
"{0.8793502422744554, 1.14562416292675}","{0.8802483991585794, 1.16194079398414}"
"{0.8844993248992925, 0.64572745565805}","{0.9005938380099994, 0.68569910878464}"
"{0.9148878557112592, 0.867042147971927}","{1.0541262082187064, 2.29884650256265}"
"{0.8821885894597489, 0.746887052649046}","{0.8905504742719174, 0.549489139074056}"
"{0.8916785540541207, 2.52437239467183}","{0.8916838580439712, 1.60374285460791}"
"{0.9499145041685649, 0.825035238093009}","{0.9601700950977236, 0.489703789173521}"
"{2.5141614966364, 3.19034054055236}","{11.35531931416422, 21.1540760524831}"
"{0.9603960080534163, 2.29634912597868}","{0.9604086112928099, 1.65814569400145}"
"{1.0622604625077976, 1.00607402729104}","{3.2356022418401995, 2.6355247181738}"
"{0.8794434060048026, 0.807355243486369}","{0.8800910438704584, 1.17445340832791}"
"{1.1060180568401592, 1.87199529388303}","{1.1060422237083016, 2.13603200323334}"
"{1.1626398679900012, 1.21554041984163}","{1.1626700698930656, 0.871079046076894}"
"{1.0184010747459256, 1.3471947944269}","{1.1466996198990984, 0.854171006628712}"
"{0.9193457296327072, 0.557961641216247}","{0.9562946325329805, 0.398658991947766}"
"{0.9005173710830507, 0.656309375085712}","{1.0248876884297473, 0.97068021316792}"
"{1.1557841243482836, 1.55967215195399}","{1.16247111466064, 1.51858265301109}"
"{4.926611738651276, 5.33298826322617}","{8.659093839862527, 8.55251471283271}"
"{0.8860997440972905, 0.680490273033466}","{0.9057059400781217, 0.710698955695639}"
"{0.8844340429894819, 0.583318157056964}","{0.8988669405554224, 0.635720412622416}"
"{0.8798847417724905, 0.403581045310093}","{0.8870670488390445, 0.427092448049148}"
"{1.2540632024193226, 0.852868575561996}","{5.8836375227653965, 5.57572573554472}"
"{1.0334846739746129, 0.620683508513721}","{2.9383242786863595, 1.07232466743006}"
"{0.9608656575362678, 2.27615579470243}","{0.9608926127091328, 0.953751113580835}"
"{0.8799863585011888, 0.769883256947272}","{0.8887112692269131, 0.561662230693607}"
"{0.892738301693705, 0.798467366246277}","{0.8946816545554456, 0.65646324042706}"
"{1.1626398679900012, 1.35295472308426}","{1.1626700698930656, 1.05592940306236}"
"{3.7881272327816173, 9.46466416728959}","{4.255564297720007, 3.71820082391395}"
"{0.8805707023849003, 0.807585614848499}","{0.8971763006492016, 0.727051166141398}"
"{0.8837178064201767, 4.76223932813051}","{0.8837193162339316, 3.32434167519456}"
"{9.122761243566526, 8.15484081447556}","{9.123706236733113, 7.55305025327675}"
"{7.554699121779487, 8.44441759309836}","{8.766052268170553, 7.40113793980534}"
"{0.8853303474594724, 0.627304781859807}","{0.8912085234773908, 0.430347891227022}"
"{0.9807869136058546, 0.775065030997056}","{0.9808204505871739, 0.665964932862025}"
"{2.1999924414214327, 1.98059038124828}","{3.482318258431691, 2.14903615122224}"
"{1.37636174761396, 1.97623795662796}","{1.5315430293700614, 1.64027382645804}"
"{0.8795858611398223, 0.977693854088984}","{0.8807982424032914, 0.652936667940365}"
"{0.8914400846814476, 2.30155872237452}","{0.8916780726465887, 1.71072889371782}"
"{22.13720178689957, 35.6410862108933}","{22.139467562181192, 32.7519810332942}"
"{0.8810084655491706, 2.14658907872337}","{0.8826866533918323, 0.955619440758759}"
"{9.119366943673285, 9.48298411270987}","{9.122891397112024, 7.91936649156847}"
"{0.8893717557589476, 0.546939662864724}","{1.0144262472440126, 0.474435284333122}"
"{1.9156369116455918, 1.63720287617972}","{14.224919326361887, 14.7307464534296}"
"{1.6765889168973291, 0.688642786853253}","{1.9440561592425738, 0.868127032500847}"
"{0.9219709877210921, 2.0141092111796}","{1.4509885767105122, 1.96075191398469}"
"{3.802250912875727, 4.30862198932584}","{4.238956256947107, 4.41189739914234}"
"{1.0959274909238768, 1.23089824599266}","{1.7578040411939486, 1.40113112381964}"
"{0.9051076782737998, 1.73926959106279}","{1.1002256218834672, 0.714591055102545}"
"{1.0055889148356896, 0.981248881496752}","{2.570782965998542, 4.2375162929731}"
"{4.271090949796498, 5.31424572133718}","{4.271452465913127, 3.71948137371263}"
"{0.8857752745524983, 0.610217165459581}","{0.905837393771354, 0.561836722835533}"
"{1.1060065334763671, 1.36156884760859}","{1.1060417606747113, 1.45061687366742}"
"{3.223733434459019, 4.3480589865178}","{18.194895428501116, 22.1582591173825}"
"{0.8948165368928336, 0.783889207194685}","{0.8948175403347408, 0.825682215668745}"
"{4.086423499660997, 7.79262947242862}","{7.189142519301459, 13.0184407096172}"
"{0.8908597649461006, 0.441463342574056}","{0.8916555918250041, 0.34600866979639}"
"{0.8806022708781653, 0.560059763577155}","{0.8969353465833633, 0.543851689365857}"
"{0.9389973197382432, 0.731011594113132}","{1.7073174303198349, 1.18751025517202}"
"{0.8903338731778736, 0.949785711151172}","{1.0216252715174525, 0.622447890560316}"
"{0.9188206274673317, 1.40916016759897}","{0.9572362890271614, 1.33397211983415}"
"{0.9608509462712091, 0.810206622298323}","{0.9608858018254582, 0.693170767046695}"
"{0.9214048763871244, 0.915988182980874}","{1.0513036751722293, 0.560341097137518}"
"{0.9083562396626237, 0.952668038340656}","{0.90836579244711, 0.840892531876138}"
"{21.15148830265699, 35.1307905039918}","{22.108094515337704, 31.4279830963467}"
"{4.269666022999388, 3.49657774183969}","{4.271116160318831, 2.42641930914242}"
"{1.0755360198627197, 0.888935902720291}","{1.104030906711235, 0.697126517320307}"
"{0.8844695139361701, 0.585730910859584}","{0.9004984718040228, 0.85944094735065}"
"{0.9472468867860198, 0.712884220050846}","{1.1375763657498215, 0.719120755394973}"
"{0.8803209147820666, 1.45102682675035}","{0.8833133582952104, 1.00190188987477}"
"{0.9584374723855327, 0.905316428180319}","{0.9603518201618269, 1.00282647778141}"
"{0.8969918275485548, 0.691679279617748}","{1.0488369605413563, 3.1826279262687}"
"{1.1884362927624657, 0.892817133810115}","{3.523993794145395, 2.41336497241233}"
"{0.8837170603515274, 1.03674933668046}","{0.8837189581553363, 1.31344589036889}"
"{0.9449659079599476, 0.915818587499418}","{0.956882536941897, 0.831645351639108}"
"{0.8867181834630051, 1.37741574648631}","{0.9429105116295283, 0.706336070830421}"
"{8.37774645455481, 14.5426231081628}","{21.079794511560053, 31.796220695699}"
"{0.9393132815757573, 0.654232587079496}","{1.3928415044900542, 0.943607080829765}"
"{0.967492199192432, 1.40009257542896}","{1.0528321737474935, 0.9450207515223}"
"{0.8948158620728897, 1.03690733507488}","{0.8948175179581598, 0.775264860467402}"
"{2.813101531756095, 1.69590275261292}","{14.147135261480566, 28.1170234191797}"
"{0.8926036992722551, 1.44058803437347}","{0.8947447439310253, 0.917551246103896}"
"{1.0425543415796672, 1.28192267820233}","{1.4823738466167484, 1.55185558902376}"
"{0.9906014921973788, 0.712051190545445}","{1.0932630369677143, 0.753919815149623}"
"{3.6643146773859185, 11.2351815129437}","{3.6654918019682796, 5.96405729656542}"
"{1.9632576466683596, 0.818589044611659}","{3.011940992904151, 1.57884619372806}"
"{4.631701424760157, 4.26444604688472}","{4.63294119190648, 4.16084655108716}"
"{2.383859992525944, 2.06861209018368}","{4.155414155112344, 5.27692539045937}"
